"","GH","GA","scorer","time","scoring","game","league","covid","cens","start","stop","stratum"
"17626",NA,NA,NA,90,NA,"São Paulo FC v. Palmeiras 0:0","Brasil","Depois",0,0,90,1
"17627",NA,NA,NA,90,NA,"Internacional v. Cuiabá - MT 0:0","Brasil","Depois",0,0,90,1
"17628",NA,NA,NA,90,NA,"Sport - PE v. Red Bull Bragantino 0:0","Brasil","Depois",0,0,90,2
"17629",NA,NA,NA,90,NA,"Santos FC v. Corinthians SP 0:0","Brasil","Depois",0,0,90,1
"17630",NA,NA,NA,90,NA,"Ceará - CE v. Atlético Goianiense 0:0","Brasil","Depois",0,0,90,1
"17631",NA,NA,NA,90,NA,"Sport - PE v. Chapecoense 0:0","Brasil","Depois",0,0,90,1
"17632",NA,NA,NA,90,NA,"Atlético Goianiense v. Internacional 0:0","Brasil","Depois",0,0,90,2
"17633",NA,NA,NA,90,NA,"Fortaleza v. Cuiabá - MT 0:0","Brasil","Depois",0,0,90,1
"17634",NA,NA,NA,90,NA,"Athletico Paranaense v. Sport - PE 0:0","Brasil","Depois",0,0,90,1
"17635",NA,NA,NA,90,NA,"São Paulo FC v. América - MG 0:0","Brasil","Depois",0,0,90,1
"17636",NA,NA,NA,90,NA,"Santos FC v. Bahia - BA 0:0","Brasil","Depois",0,0,90,1
"17637",NA,NA,NA,90,NA,"Ceará - CE v. Santos FC 0:0","Brasil","Depois",0,0,90,1
"17638",NA,NA,NA,90,NA,"São Paulo FC v. Atlético Mineiro 0:0","Brasil","Depois",0,0,90,1
"17639",NA,NA,NA,90,NA,"Atlético Goianiense v. Cuiabá - MT 0:0","Brasil","Depois",0,0,90,1
"17640",NA,NA,NA,90,NA,"Ceará - CE v. Internacional 0:0","Brasil","Depois",0,0,90,1
"17641",NA,NA,NA,90,NA,"Fluminense RJ v. Atlético Goianiense 0:0","Brasil","Depois",0,0,90,1
"17642",NA,NA,NA,90,NA,"Cuiabá - MT v. São Paulo FC 0:0","Brasil","Depois",0,0,90,1
"17643",NA,NA,NA,90,NA,"Bahia - BA v. Palmeiras 0:0","Brasil","Depois",0,0,90,1
"17644",NA,NA,NA,90,NA,"América - MG v. Bahia - BA 0:0","Brasil","Depois",0,0,90,1
"17645",NA,NA,NA,90,NA,"Flamengo RJ v. Cuiabá - MT 0:0","Brasil","Depois",0,0,90,1
"17646",NA,NA,NA,90,NA,"Sport - PE v. Santos FC 0:0","Brasil","Depois",0,0,90,1
"17647",NA,NA,NA,90,NA,"Juventude - RS v. Ceará - CE 0:0","Brasil","Depois",0,0,90,1
"17648",NA,NA,NA,90,NA,"Juventude - RS v. Bahia - BA 0:0","Brasil","Depois",0,0,90,1
"17649",NA,NA,NA,90,NA,"Cuiabá - MT v. Chapecoense 0:0","Brasil","Depois",0,0,90,1
"17650",NA,NA,NA,90,NA,"Atlético Goianiense v. Santos FC 0:0","Brasil","Depois",0,0,90,1
"17651",NA,NA,NA,90,NA,"América - MG v. Atlético Goianiense 0:0","Brasil","Depois",0,0,90,1
"17652",NA,NA,NA,90,NA,"Bahia - BA v. Cuiabá - MT 0:0","Brasil","Depois",0,0,90,1
"17653",NA,NA,NA,90,NA,"São Paulo FC v. Athletico Paranaense 0:0","Brasil","Depois",0,0,90,2
"17654",NA,NA,NA,90,NA,"Ceará - CE v. América - MG 0:0","Brasil","Depois",0,0,90,1
"17655",NA,NA,NA,90,NA,"Athletico Paranaense v. Palmeiras 0:0","Brasil","Depois",0,0,90,1
"17656",NA,NA,NA,90,NA,"Universidad de Concepción v. Curicó Unido 0:0","Chile","Antes",0,0,90,1
"17657",NA,NA,NA,90,NA,"Unión La Calera v. Curicó Unido 0:0","Chile","Antes",0,0,90,1
"17658",NA,NA,NA,90,NA,"San Luis v. Deportes Iquique 0:0","Chile","Antes",0,0,90,1
"17659",NA,NA,NA,90,NA,"Antofagasta v. Huachipato 0:0","Chile","Antes",0,0,90,1
"17660",NA,NA,NA,90,NA,"Huachipato v. Deportes Temuco 0:0","Chile","Antes",0,0,90,1
"17661",NA,NA,NA,90,NA,"Curicó Unido v. Colo-Colo 0:0","Chile","Antes",0,0,90,1
"17662",NA,NA,NA,90,NA,"Audax Italiano v. Antofagasta 0:0","Chile","Antes",0,0,90,1
"17663",NA,NA,NA,90,NA,"Colo-Colo v. Deportes Iquique 0:0","Chile","Antes",0,0,90,1
"17664",NA,NA,NA,90,NA,"Universidad de Concepción v. Universidad Católica 0:0","Chile","Antes",0,0,90,1
"17665",NA,NA,NA,90,NA,"Universidad Católica v. Antofagasta 0:0","Chile","Antes",0,0,90,1
"17666",NA,NA,NA,90,NA,"Unión Española v. Deportes Iquique 0:0","Chile","Antes",0,0,90,1
"17667",NA,NA,NA,90,NA,"Curicó Unido v. Deportes Iquique 0:0","Chile","Antes",0,0,90,1
"17668",NA,NA,NA,90,NA,"Everton v. Huachipato 0:0","Chile","Antes",0,0,90,1
"17669",NA,NA,NA,90,NA,"Universidad de Concepción v. Deportes Temuco 0:0","Chile","Antes",0,0,90,1
"17670",NA,NA,NA,90,NA,"Huachipato v. Antofagasta 0:0","Chile","Antes",0,0,90,1
"17671",NA,NA,NA,90,NA,"Audax Italiano v. Universidad Católica 0:0","Chile","Antes",0,0,90,1
"17672",NA,NA,NA,90,NA,"San Luis v. Audax Italiano 0:0","Chile","Antes",0,0,90,1
"17673",NA,NA,NA,90,NA,"Curicó Unido v. Palestino 0:0","Chile","Antes",0,0,90,1
"17674",NA,NA,NA,90,NA,"Colo-Colo v. Palestino 0:0","Chile","Antes",0,0,90,1
"17675",NA,NA,NA,90,NA,"Universidad de Chile v. Deportes Iquique 0:0","Chile","Antes",0,0,90,1
"17676",NA,NA,NA,90,NA,"Deportes Iquique v. Curicó Unido 0:0","Chile","Antes",0,0,90,1
"17677",NA,NA,NA,90,NA,"Universidad de Concepción v. Everton 0:0","Chile","Antes",0,0,90,1
"17678",NA,NA,NA,90,NA,"Curicó Unido v. Coquimbo Unido 0:0","Chile","Antes",0,0,90,1
"17679",NA,NA,NA,90,NA,"Cobresal v. Colo-Colo 0:0","Chile","Antes",0,0,90,1
"17680",NA,NA,NA,90,NA,"Universidad Católica v. Curicó Unido 0:0","Chile","Antes",0,0,90,1
"17681",NA,NA,NA,90,NA,"Huachipato v. Coquimbo Unido 0:0","Chile","Antes",0,0,90,1
"17682",NA,NA,NA,90,NA,"Everton v. Huachipato 0:0","Chile","Antes",0,0,90,2
"17683",NA,NA,NA,90,NA,"Universidad Católica v. Unión Española 0:0","Chile","Antes",0,0,90,1
"17684",NA,NA,NA,90,NA,"Colo-Colo v. Everton 0:0","Chile","Antes",0,0,90,1
"17685",NA,NA,NA,90,NA,"Unión La Calera v. Universidad de Chile 0:0","Chile","Antes",0,0,90,1
"17686",NA,NA,NA,90,NA,"Unión La Calera v. Everton 0:0","Chile","Antes",0,0,90,1
"17687",NA,NA,NA,90,NA,"Universidad de Concepción v. Palestino 0:0","Chile","Antes",0,0,90,1
"17688",NA,NA,NA,90,NA,"Universidad Católica v. O'Higgins 0:0","Chile","Antes",0,0,90,1
"17689",NA,NA,NA,90,NA,"Deportes Iquique v. Everton 0:0","Chile","Antes",0,0,90,1
"17690",NA,NA,NA,90,NA,"Coquimbo Unido v. Audax Italiano 0:0","Chile","Antes",0,0,90,1
"17691",NA,NA,NA,90,NA,"Palestino v. O'Higgins 0:0","Chile","Antes",0,0,90,1
"17692",NA,NA,NA,90,NA,"Universidad de Chile v. Everton 0:0","Chile","Antes",0,0,90,1
"17693",NA,NA,NA,90,NA,"Antofagasta v. Curicó Unido 0:0","Chile","Antes",0,0,90,1
"17694",NA,NA,NA,90,NA,"Everton v. La Serena 0:0","Chile","Antes",0,0,90,1
"17695",NA,NA,NA,90,NA,"Everton v. Antofagasta 0:0","Chile","Depois",0,0,90,1
"17696",NA,NA,NA,90,NA,"Unión La Calera v. Colo-Colo 0:0","Chile","Depois",0,0,90,1
"17697",NA,NA,NA,90,NA,"Audax Italiano v. Curicó Unido 0:0","Chile","Depois",0,0,90,1
"17698",NA,NA,NA,90,NA,"Huachipato v. Antofagasta 0:0","Chile","Depois",0,0,90,2
"17699",NA,NA,NA,90,NA,"Deportes Iquique v. Cobresal 0:0","Chile","Depois",0,0,90,1
"17700",NA,NA,NA,90,NA,"Universidad de Chile v. Universidad Católica 0:0","Chile","Depois",0,0,90,1
"17701",NA,NA,NA,90,NA,"La Serena v. Universidad de Chile 0:0","Chile","Depois",0,0,90,1
"17702",NA,NA,NA,90,NA,"Universidad Católica v. Colo-Colo 0:0","Chile","Depois",0,0,90,1
"17703",NA,NA,NA,90,NA,"Universidad de Concepción v. Everton 0:0","Chile","Depois",0,0,90,2
"17704",NA,NA,NA,90,NA,"Colo-Colo v. Universidad de Chile 0:0","Chile","Depois",0,0,90,1
"17705",NA,NA,NA,90,NA,"Santiago Wanderers v. La Serena 0:0","Chile","Depois",0,0,90,1
"17706",NA,NA,NA,90,NA,"O'Higgins v. Universidad de Concepción 0:0","Chile","Depois",0,0,90,1
"17707",NA,NA,NA,90,NA,"Coquimbo Unido v. Curicó Unido 0:0","Chile","Depois",0,0,90,1
"17708",NA,NA,NA,90,NA,"O'Higgins v. Audax Italiano 0:0","Chile","Depois",0,0,90,1
"17709",NA,NA,NA,90,NA,"Deportes Iquique v. Colo-Colo 0:0","Chile","Depois",0,0,90,1
"17710",NA,NA,NA,90,NA,"Curicó Unido v. Universidad de Chile 0:0","Chile","Depois",0,0,90,1
"17711",NA,NA,NA,90,NA,"Universidad Católica v. Unión La Calera 0:0","Chile","Depois",0,0,90,1
"17712",NA,NA,NA,90,NA,"Colo-Colo v. Cobresal 0:0","Chile","Depois",0,0,90,1
"17713",NA,NA,NA,90,NA,"Colo-Colo v. Unión La Calera 0:0","Chile","Depois",0,0,90,1
"17714",NA,NA,NA,90,NA,"Huachipato v. Cobresal 0:0","Chile","Depois",0,0,90,1
"17715",NA,NA,NA,90,NA,"O'Higgins v. Audax Italiano 0:0","Chile","Depois",0,0,90,2
"17716",NA,NA,NA,90,NA,"La Serena v. Universidad de Chile 0:0","Chile","Depois",0,0,90,2
"17717",NA,NA,NA,90,NA,"O'Higgins v. La Serena 0:0","Chile","Depois",0,0,90,1
"17718",NA,NA,NA,90,NA,"La Serena v. Unión Española 0:0","Chile","Depois",0,0,90,1
"17719",NA,NA,NA,90,NA,"Audax Italiano v. Cobresal 0:0","Chile","Depois",0,0,90,1
"17720",NA,NA,NA,90,NA,"Santiago Wanderers v. O'Higgins 0:0","Chile","Depois",0,0,90,1
"17721",NA,NA,NA,90,NA,"Palestino v. Universidad de Chile 0:0","Chile","Depois",0,0,90,1
"17722",NA,NA,NA,90,NA,"Huachipato v. Everton 0:0","Chile","Depois",0,0,90,1
"17723",NA,NA,NA,90,NA,"Universidad Católica v. Colo-Colo 0:0","Chile","Depois",0,0,90,2
"17724",NA,NA,NA,90,NA,"Everton v. Ñublense 0:0","Chile","Depois",0,0,90,1
"17725",NA,NA,NA,90,NA,"Ñublense v. Antofagasta 0:0","Chile","Depois",0,0,90,1
"17726",NA,NA,NA,90,NA,"Huachipato v. La Serena 0:0","Chile","Depois",0,0,90,1
"17727",NA,NA,NA,90,NA,"Huachipato v. Unión La Calera 0:0","Chile","Depois",0,0,90,1
"17728",NA,NA,NA,90,NA,"Ñublense v. O'Higgins 0:0","Chile","Depois",0,0,90,1
"17729",NA,NA,NA,90,NA,"Everton v. Curicó Unido 0:0","Chile","Depois",0,0,90,1
"17730",NA,NA,NA,90,NA,"Curicó Unido v. Ñublense 0:0","Chile","Depois",0,0,90,1
"17731",NA,NA,NA,90,NA,"Huachipato v. Audax Italiano 0:0","Chile","Depois",0,0,90,1
"17732",NA,NA,NA,90,NA,"Antofagasta v. La Serena 0:0","Chile","Depois",0,0,90,1
"17733",NA,NA,NA,90,NA,"Audax Italiano v. Antofagasta 0:0","Chile","Depois",0,0,90,2
"17734",NA,NA,NA,90,NA,"Curicó Unido v. Colo-Colo 0:0","Chile","Depois",0,0,90,2
"17735",NA,NA,NA,90,NA,"Universidad de Chile v. O'Higgins 0:0","Chile","Depois",0,0,90,1
"17736",NA,NA,NA,90,NA,"Cobresal v. Universidad de Chile 0:0","Chile","Depois",0,0,90,1
"17737",NA,NA,NA,90,NA,"O'Higgins v. Antofagasta 0:0","Chile","Depois",0,0,90,1
"17738",NA,NA,NA,90,NA,"La Serena v. Santiago Wanderers 0:0","Chile","Depois",0,0,90,1
"17739",NA,NA,NA,90,NA,"Águilas Doradas v. Deportivo Pasto 0:0","Colombia","Antes",0,0,90,1
"17740",NA,NA,NA,90,NA,"Deportivo Cali v. Envigado FC 0:0","Colombia","Antes",0,0,90,1
"17741",NA,NA,NA,90,NA,"La Equidad v. Alianza Petrolera 0:0","Colombia","Antes",0,0,90,1
"17742",NA,NA,NA,90,NA,"Águilas Doradas v. Atlético Huila 0:0","Colombia","Antes",0,0,90,1
"17743",NA,NA,NA,90,NA,"Leones FC v. Jaguares de Córdoba 0:0","Colombia","Antes",0,0,90,1
"17744",NA,NA,NA,90,NA,"La Equidad v. Atlético Bucaramanga 0:0","Colombia","Antes",0,0,90,1
"17745",NA,NA,NA,90,NA,"Deportivo Pasto v. La Equidad 0:0","Colombia","Antes",0,0,90,1
"17746",NA,NA,NA,90,NA,"Jaguares de Córdoba v. Patriotas FC 0:0","Colombia","Antes",0,0,90,1
"17747",NA,NA,NA,90,NA,"Leones FC v. Atlético Huila 0:0","Colombia","Antes",0,0,90,1
"17748",NA,NA,NA,90,NA,"Águilas Doradas v. Atlético Junior 0:0","Colombia","Antes",0,0,90,1
"17749",NA,NA,NA,90,NA,"Atlético Bucaramanga v. Atlético Nacional 0:0","Colombia","Antes",0,0,90,1
"17750",NA,NA,NA,90,NA,"Atlético Huila v. Deportes Tolima 0:0","Colombia","Antes",0,0,90,1
"17751",NA,NA,NA,90,NA,"La Equidad v. Atlético Junior 0:0","Colombia","Antes",0,0,90,1
"17752",NA,NA,NA,90,NA,"Envigado FC v. Alianza Petrolera 0:0","Colombia","Antes",0,0,90,1
"17753",NA,NA,NA,90,NA,"La Equidad v. Millonarios 0:0","Colombia","Antes",0,0,90,1
"17754",NA,NA,NA,90,NA,"Santa Fe v. Águilas Doradas 0:0","Colombia","Antes",0,0,90,1
"17755",NA,NA,NA,90,NA,"Patriotas FC v. La Equidad 0:0","Colombia","Antes",0,0,90,1
"17756",NA,NA,NA,90,NA,"Deportes Tolima v. Santa Fe 0:0","Colombia","Antes",0,0,90,1
"17757",NA,NA,NA,90,NA,"Atlético Junior v. Alianza Petrolera 0:0","Colombia","Antes",0,0,90,1
"17758",NA,NA,NA,90,NA,"Patriotas FC v. Deportes Tolima 0:0","Colombia","Antes",0,0,90,1
"17759",NA,NA,NA,90,NA,"Deportivo Pasto v. Deportivo Cali 0:0","Colombia","Antes",0,0,90,1
"17760",NA,NA,NA,90,NA,"Atlético Nacional v. Once Caldas 0:0","Colombia","Antes",0,0,90,1
"17761",NA,NA,NA,90,NA,"Alianza Petrolera v. Santa Fe 0:0","Colombia","Antes",0,0,90,1
"17762",NA,NA,NA,90,NA,"La Equidad v. Deportivo Cali 0:0","Colombia","Antes",0,0,90,1
"17763",NA,NA,NA,90,NA,"Envigado FC v. Patriotas FC 0:0","Colombia","Antes",0,0,90,1
"17764",NA,NA,NA,90,NA,"Deportivo Pasto v. La Equidad 0:0","Colombia","Antes",0,0,90,2
"17765",NA,NA,NA,90,NA,"Deportes Tolima v. Atlético Bucaramanga 0:0","Colombia","Antes",0,0,90,1
"17766",NA,NA,NA,90,NA,"Atlético Junior v. Envigado FC 0:0","Colombia","Antes",0,0,90,1
"17767",NA,NA,NA,90,NA,"América de Cali v. Santa Fe 0:0","Colombia","Antes",0,0,90,1
"17768",NA,NA,NA,90,NA,"Deportes Tolima v. Atlético Huila 0:0","Colombia","Antes",0,0,90,1
"17769",NA,NA,NA,90,NA,"Atlético Junior v. Atlético Bucaramanga 0:0","Colombia","Antes",0,0,90,1
"17770",NA,NA,NA,90,NA,"Jaguares de Córdoba v. Alianza Petrolera 0:0","Colombia","Antes",0,0,90,1
"17771",NA,NA,NA,90,NA,"La Equidad v. Deportes Tolima 0:0","Colombia","Antes",0,0,90,1
"17772",NA,NA,NA,90,NA,"Atlético Bucaramanga v. América de Cali 0:0","Colombia","Antes",0,0,90,1
"17773",NA,NA,NA,90,NA,"Envigado FC v. Santa Fe 0:0","Colombia","Antes",0,0,90,1
"17774",NA,NA,NA,90,NA,"Águilas Doradas v. Atlético Huila 0:0","Colombia","Antes",0,0,90,2
"17775",NA,NA,NA,90,NA,"Santa Fe v. Jaguares de Córdoba 0:0","Colombia","Antes",0,0,90,1
"17776",NA,NA,NA,90,NA,"Deportes Tolima v. Deportivo Pasto 0:0","Colombia","Antes",0,0,90,1
"17777",NA,NA,NA,90,NA,"Atlético Junior v. Atlético Nacional 0:0","Colombia","Antes",0,0,90,1
"17778",NA,NA,NA,90,NA,"Deportivo Cali v. Atlético Junior 0:0","Colombia","Antes",0,0,90,1
"17779",NA,NA,NA,90,NA,"Atlético Junior v. Deportivo Pasto 0:0","Colombia","Antes",0,0,90,1
"17780",NA,NA,NA,90,NA,"Santa Fe v. Millonarios 0:0","Colombia","Antes",0,0,90,1
"17781",NA,NA,NA,90,NA,"Deportivo Pasto v. Atlético Nacional 0:0","Colombia","Depois",0,0,90,1
"17782",NA,NA,NA,90,NA,"Deportivo Pereira v. Deportes Tolima 0:0","Colombia","Depois",0,0,90,1
"17783",NA,NA,NA,90,NA,"América de Cali v. Atlético Bucaramanga 0:0","Colombia","Depois",0,0,90,1
"17784",NA,NA,NA,90,NA,"Independiente Medellín v. Millonarios 0:0","Colombia","Depois",0,0,90,1
"17785",NA,NA,NA,90,NA,"Atlético Bucaramanga v. La Equidad 0:0","Colombia","Depois",0,0,90,1
"17786",NA,NA,NA,90,NA,"Alianza Petrolera v. Once Caldas 0:0","Colombia","Depois",0,0,90,1
"17787",NA,NA,NA,90,NA,"América de Cali v. Santa Fe 0:0","Colombia","Depois",0,0,90,2
"17788",NA,NA,NA,90,NA,"Deportivo Pereira v. Rionegro Águilas Doradas 0:0","Colombia","Depois",0,0,90,1
"17789",NA,NA,NA,90,NA,"La Equidad v. Once Caldas 0:0","Colombia","Depois",0,0,90,1
"17790",NA,NA,NA,90,NA,"Santa Fe v. Independiente Medellín 0:0","Colombia","Depois",0,0,90,1
"17791",NA,NA,NA,90,NA,"América de Cali v. Envigado FC 0:0","Colombia","Depois",0,0,90,1
"17792",NA,NA,NA,90,NA,"Once Caldas v. Deportivo Cali 0:0","Colombia","Depois",0,0,90,1
"17793",NA,NA,NA,90,NA,"Deportivo Pereira v. Boyacá Chicó 0:0","Colombia","Depois",0,0,90,1
"17794",NA,NA,NA,90,NA,"Deportivo Cali v. Deportes Tolima 0:0","Colombia","Depois",0,0,90,1
"17795",NA,NA,NA,90,NA,"Rionegro Águilas Doradas v. Millonarios 0:0","Colombia","Depois",0,0,90,1
"17796",NA,NA,NA,90,NA,"Envigado FC v. Deportes Tolima 0:0","Colombia","Depois",0,0,90,1
